denominazione_comune,lat,lon,sigla_provincia,id,id_province
Torre de' Picenardi,45.1440012,10.2868615,CR,2570,27
Torricella del Pizzo,45.0200415,10.2956463,CR,2571,27
Trescore Cremasco,45.4016635,9.6254423,CR,2572,27
Trigolo,45.3292682,9.81162,CR,2573,27
Vaiano Cremasco,45.3725016,9.5912722,CR,2574,27
Vailate,45.4616277,9.6050101,CR,2575,27
Vescovato,45.1763662,10.1681198,CR,2576,27
Volongo,45.2115466,10.3025064,CR,2577,27
Voltido,45.1117594,10.3333936,CR,2578,27
Piadena Drizzona,45.1313811,10.3698499,CR,2579,27
Acquanegra sul Chiese,45.1604963,10.4333852,MN,2580,54
Asola,45.2205545,10.4143214,MN,2581,54
Bagnolo San Vito,45.0924892,10.8814128,MN,2582,54
Bozzolo,45.1053135,10.4845164,MN,2583,54
Canneto sull'Oglio,45.1502907,10.3754053,MN,2584,54
Casalmoro,45.258998,10.4079816,MN,2585,54
Casaloldo,45.2525738,10.4821399,MN,2586,54
Casalromano,45.1973002,10.3651088,MN,2587,54
Castelbelforte,45.2140827,10.8921984,MN,2588,54
Castel d'Ario,45.1857224,10.9714046,MN,2589,54
Castel Goffredo,45.2979535,10.4746264,MN,2590,54
Castellucchio,45.1467355,10.6445101,MN,2591,54
Castiglione delle Stiviere,45.3865001,10.4910495,MN,2592,54
Cavriana,45.3499148,10.6009974,MN,2593,54
Ceresara,45.2633252,10.5656226,MN,2594,54
Commessaggio,45.034601,10.5453423,MN,2595,54
Curtatone,45.1337674,10.7162709,MN,2596,54
Dosolo,44.9537462,10.6414114,MN,2597,54
Gazoldo degli Ippoliti,45.1998936,10.5795783,MN,2598,54
Gazzuolo,45.0688516,10.5818461,MN,2599,54
Goito,45.2552213,10.6754704,MN,2600,54
Gonzaga,44.9547467,10.8211936,MN,2601,54
Guidizzolo,45.3180344,10.5835292,MN,2602,54
Magnacavallo,45.0046219,11.1847366,MN,2603,54
Mantova,45.1572685,10.7927737,MN,2604,54
Marcaria,45.1196189,10.5335885,MN,2605,54
Mariana Mantovana,45.1940348,10.4876164,MN,2606,54
Marmirolo,45.2223418,10.7573136,MN,2607,54
Medole,45.3270761,10.5074541,MN,2608,54
Moglia,44.9303366,10.9119256,MN,2609,54
Monzambano,45.387119,10.6931382,MN,2610,54
Motteggiana,45.0314397,10.7644404,MN,2611,54
Ostiglia,45.0689084,11.1314332,MN,2612,54
Pegognaga,44.9960998,10.859049,MN,2613,54
Piubega,45.2275742,10.5350279,MN,2614,54
Poggio Rusco,44.9774255,11.1188223,MN,2615,54
Pomponesco,44.9280677,10.5904151,MN,2616,54
Ponti sul Mincio,45.41156,10.6874628,MN,2617,54
Porto Mantovano,45.1887764,10.7900132,MN,2618,54
Quingentole,45.0398804,11.045752,MN,2619,54
Quistello,45.0090659,10.9804364,MN,2620,54
Redondesco,45.1666715,10.5128497,MN,2621,54
Rivarolo Mantovano,45.0705605,10.4310119,MN,2622,54
Rodigo,45.1993582,10.6243027,MN,2623,54
Roncoferraro,45.1332423,10.9510059,MN,2624,54
Roverbella,45.2650411,10.7645122,MN,2625,54
Sabbioneta,44.9997584,10.4899136,MN,2626,54
San Benedetto Po,45.0410727,10.9284876,MN,2627,54
San Giacomo delle Segnate,44.9718084,11.0331641,MN,2628,54
San Giorgio Bigarello,45.1652694,10.8458985,MN,2629,54
Tires,46.4671925,11.5276972,BZ,2741,19
San Giovanni del Dosso,44.9660844,11.0811234,MN,2630,54
San Martino dall'Argine,45.1007026,10.520149,MN,2631,54
Schivenoglia,44.9911506,11.0774775,MN,2632,54
Sermide e Felonica,45.0060283,11.2989691,MN,2633,54
Serravalle a Po,45.0656519,11.0798106,MN,2634,54
Solferino,45.3718169,10.5729791,MN,2635,54
Sustinente,45.0688098,11.0181437,MN,2636,54
Suzzara,44.9902315,10.7456189,MN,2637,54
Viadana,44.9261163,10.5214319,MN,2638,54
Villimpenta,45.144942,11.0293895,MN,2639,54
Volta Mantovana,45.3195791,10.6594935,MN,2640,54
Borgo Virgilio,45.0817236,10.7864451,MN,2641,54
Borgo Mantovano,45.0268541,11.1151988,MN,2642,54
Borgocarbonara,45.0325287,11.2181531,MN,2643,54
Aldino,46.3678548,11.3540297,BZ,2644,19
Andriano,46.5202542,11.2329321,BZ,2645,19
Anterivo,46.2775121,11.3667517,BZ,2646,19
Appiano sulla strada del vino,46.455296,11.2588574,BZ,2647,19
Avelengo,46.646735,11.2247528,BZ,2648,19
Badia,46.6106981,11.893422,BZ,2649,19
Barbiano,46.6036714,11.519872,BZ,2650,19
Bolzano,46.4993553,11.3566251,BZ,2651,19
Braies,46.7197584,12.1325709,BZ,2652,19
Brennero,46.9377454,11.44323,BZ,2653,19
Bressanone,46.7164634,11.6569961,BZ,2654,19
Bronzolo,46.4046228,11.3198947,BZ,2655,19
Brunico,46.7974094,11.9372998,BZ,2656,19
Caines,46.6965401,11.1753003,BZ,2657,19
Caldaro sulla strada del vino,46.4131941,11.2451597,BZ,2658,19
Campo di Trens,46.8711448,11.4839562,BZ,2659,19
Campo Tures,46.9199509,11.9518819,BZ,2660,19
Castelbello-Ciardes,46.6283348,10.9011438,BZ,2661,19
Castelrotto,46.5678281,11.5594623,BZ,2662,19
Cermes,46.6328156,11.1450339,BZ,2663,19
Chienes,46.8064722,11.8363206,BZ,2664,19
Chiusa,46.6416935,11.5680932,BZ,2665,19
Cornedo all'Isarco,46.494275,11.3926758,BZ,2666,19
Cortaccia sulla strada del vino,46.3133357,11.2235522,BZ,2667,19
Cortina sulla strada del vino,46.2687065,11.2225944,BZ,2668,19
Corvara in Badia,46.5529322,11.8745245,BZ,2669,19
Curon Venosta,46.8067167,10.5421689,BZ,2670,19
Dobbiaco,46.7355351,12.2201996,BZ,2671,19
Egna,46.3138924,11.2728262,BZ,2672,19
Falzes,46.8117753,11.8826546,BZ,2673,19
Fiè allo Sciliar,46.5175569,11.5013989,BZ,2674,19
Fortezza,46.7864704,11.612563,BZ,2675,19
Funes,46.6422905,11.6805757,BZ,2676,19
Gais,46.8353029,11.9477349,BZ,2677,19
Gargazzone,46.5847388,11.2013183,BZ,2678,19
Glorenza,46.6711883,10.555679,BZ,2679,19
Laces,46.6176594,10.8594659,BZ,2680,19
Lagundo,46.6775607,11.1177566,BZ,2681,19
Laion,46.6087862,11.564602,BZ,2682,19
Laives,46.4265078,11.3384659,BZ,2683,19
Lana,46.6161351,11.1452925,BZ,2684,19
Lasa,46.6178961,10.6975654,BZ,2685,19
Lauregno,46.4542252,11.0622481,BZ,2686,19
Luson,46.7459154,11.7607228,BZ,2687,19
Magrè sulla strada del vino,46.286885,11.2089721,BZ,2688,19
Malles Venosta,46.6895626,10.5448008,BZ,2689,19
Marebbe,46.6975686,11.9327035,BZ,2690,19
Marlengo,46.654817,11.140419,BZ,2691,19
Martello,46.5663453,10.7826022,BZ,2692,19
Meltina,46.5863976,11.2555758,BZ,2693,19
Merano,46.6717874,11.1618387,BZ,2694,19
Monguelfo-Tesido,46.7569605,12.1047821,BZ,2695,19
Montagna sulla Strada del Vino,46.3313659,11.3027303,BZ,2696,19
Moso in Passiria,46.8301488,11.1690037,BZ,2697,19
Nalles,46.5411178,11.2042267,BZ,2698,19
Naturno,46.6510588,11.0053337,BZ,2699,19
Naz-Sciaves,46.7705575,11.6658506,BZ,2700,19
Nova Levante,46.4298073,11.5355551,BZ,2701,19
Nova Ponente,46.4141339,11.4255964,BZ,2702,19
Ora,46.3481339,11.2983195,BZ,2703,19
Ortisei,46.576136,11.6718036,BZ,2704,19
Parcines,46.6844457,11.0735103,BZ,2705,19
Perca,46.7914826,11.9832236,BZ,2706,19
Plaus,46.655717,11.0423698,BZ,2707,19
Ponte Gardena,46.59709,11.5303405,BZ,2708,19
Postal,46.6096517,11.191549,BZ,2709,19
Prato allo Stelvio,46.6175873,10.5895953,BZ,2710,19
Predoi,47.0385277,12.1028685,BZ,2711,19
Proves,46.4761972,11.0223191,BZ,2712,19
Racines,46.8827376,11.3785089,BZ,2713,19
Rasun-Anterselva,46.7807965,12.0493362,BZ,2714,19
Renon,46.5367264,11.4630212,BZ,2715,19
Rifiano,46.7016155,11.1803386,BZ,2716,19
Rio di Pusteria,46.797053,11.667802,BZ,2717,19
Rodengo,46.7793456,11.6949569,BZ,2718,19
Salorno sulla strada del vino,46.2391248,11.2129717,BZ,2719,19
San Candido,46.7324488,12.2820432,BZ,2720,19
San Genesio Atesino,46.53567,11.3315829,BZ,2721,19
San Leonardo in Passiria,46.8117013,11.2432903,BZ,2722,19
San Lorenzo di Sebato,46.783553,11.9017751,BZ,2723,19
San Martino in Badia,46.6819127,11.8980186,BZ,2724,19
San Martino in Passiria,46.7826345,11.226957,BZ,2725,19
San Pancrazio,46.5869235,11.085044,BZ,2726,19
Santa Cristina Valgardena,46.5585519,11.7213304,BZ,2727,19
Sarentino,46.6427247,11.3562424,BZ,2728,19
Scena,46.6900773,11.1872866,BZ,2729,19
Selva dei Molini,46.8913279,11.8605928,BZ,2730,19
Selva di Val Gardena,46.556015,11.7588081,BZ,2731,19
Senales,46.7054191,10.9095729,BZ,2732,19
Sesto,46.7021194,12.3503168,BZ,2733,19
Silandro,46.6279539,10.7731425,BZ,2734,19
Sluderno,46.6642506,10.5853375,BZ,2735,19
Stelvio,46.5977197,10.5455542,BZ,2736,19
Terento,46.8289724,11.7765711,BZ,2737,19
Terlano,46.5288529,11.2496429,BZ,2738,19
Termeno sulla strada del vino,46.3414233,11.2393492,BZ,2739,19
Tesimo,46.564113,11.169131,BZ,2740,19
Tirolo,46.6904738,11.1535767,BZ,2742,19
Trodena nel parco naturale,46.3229446,11.349338,BZ,2743,19
Tubre,46.6460447,10.4643616,BZ,2744,19
Ultimo,46.5488515,11.0030668,BZ,2745,19
Vadena,46.4145164,11.3051806,BZ,2746,19
Valdaora,46.7614318,12.0309757,BZ,2747,19
Val di Vizze,46.8997402,11.462469,BZ,2748,19
Valle Aurina,46.9968921,11.9808039,BZ,2749,19
Valle di Casies,46.8110535,12.2272014,BZ,2750,19
Vandoies,46.8161708,11.7221332,BZ,2751,19
Varna,46.7400849,11.6358407,BZ,2752,19
Verano,46.605133,11.2257427,BZ,2753,19
Villabassa,46.7377843,12.1690684,BZ,2754,19
Villandro,46.6314279,11.5398262,BZ,2755,19
Vipiteno,46.8979989,11.4317959,BZ,2756,19
Velturno,46.6694945,11.6000972,BZ,2757,19
La Valle,46.6566399,11.9258114,BZ,2758,19
Senale-San Felice,46.4921787,11.1324799,BZ,2759,19
Ala,45.7567768,11.0047537,TN,2760,93
Albiano,46.1452239,11.1937683,TN,2761,93
Aldeno,45.9773008,11.0913187,TN,2762,93
Andalo,46.164894,11.0032879,TN,2763,93
Arco,45.9192987,10.8861937,TN,2764,93
Avio,45.7354627,10.941543,TN,2765,93
Baselga di Pinè,46.1300045,11.2445275,TN,2766,93
Bedollo,46.1614401,11.3032187,TN,2767,93
Besenello,45.9456999,11.106188,TN,2768,93
Bieno,46.0802618,11.5536892,TN,2769,93
Bleggio Superiore,46.0253412,10.83706,TN,2770,93
Bocenago,46.1184457,10.7590868,TN,2771,93
Bondone,45.8054311,10.551256,TN,2772,93
Borgo Valsugana,46.0530557,11.4564863,TN,2773,93
Brentonico,45.8188797,10.9549341,TN,2774,93
Bresimo,46.4104634,10.9686137,TN,2775,93
Caderzone Terme,46.1294278,10.7569238,TN,2776,93
Calceranica al Lago,46.0037672,11.2423759,TN,2777,93
Caldes,46.3651519,10.9428132,TN,2778,93
Caldonazzo,45.9914181,11.2618477,TN,2779,93
Calliano,45.9342837,11.0943287,TN,2780,93
Campitello di Fassa,46.4757685,11.7400939,TN,2781,93
Campodenno,46.2573286,11.0333681,TN,2782,93
Canal San Bovo,46.1563305,11.7313806,TN,2783,93
Canazei,46.4768552,11.7713006,TN,2784,93
Capriana,46.2629886,11.3391712,TN,2785,93
Carisolo,46.1690637,10.763865,TN,2786,93
Carzano,46.0708909,11.4936298,TN,2787,93
Castel Condino,45.9152234,10.6028401,TN,2788,93
Castello-Molina di Fiemme,46.2812673,11.4347073,TN,2789,93
Castello Tesino,46.0624302,11.633706,TN,2790,93
Castelnuovo,46.0522767,11.4942003,TN,2791,93
Cavalese,46.291316,11.4604344,TN,2792,93
Cavareno,46.4079345,11.1366035,TN,2793,93
Cavedago,46.1835452,11.028057,TN,2794,93
Cavedine,45.9939285,10.9708231,TN,2795,93
Cavizzana,46.3682074,10.9583729,TN,2796,93
Cimone,45.9782037,11.0684666,TN,2797,93
Cinte Tesino,46.0543835,11.616195,TN,2798,93
Cis,46.4000737,11.0023392,TN,2799,93
Civezzano,46.0900733,11.1796326,TN,2800,93
Cles,46.3644234,11.0356444,TN,2801,93
Commezzadura,46.3212412,10.8392626,TN,2802,93
Croviana,46.3446547,10.9045479,TN,2803,93
Dambel,46.4049342,11.0930234,TN,2804,93
Denno,46.2743717,11.0513268,TN,2805,93
Drena,45.971182,10.9445968,TN,2806,93
Dro,45.962562,10.9118161,TN,2807,93
Fai della Paganella,46.1784003,11.0695614,TN,2808,93
Fiavè,46.0048203,10.8420252,TN,2809,93
Fierozzo,46.1117957,11.3182365,TN,2810,93
Folgaria,45.9166454,11.1701415,TN,2811,93
Fornace,46.1172488,11.2058014,TN,2812,93
Frassilongo,46.0856735,11.2921236,TN,2813,93
Garniga Terme,46.0048432,11.0858884,TN,2814,93
Giovo,46.1568452,11.1516813,TN,2815,93
Giustino,46.1487958,10.7684783,TN,2816,93
Grigno,46.0171889,11.6356184,TN,2817,93
Imer,46.1511103,11.7968022,TN,2818,93
Isera,45.8870874,11.0083525,TN,2819,93
Lavarone,45.9394019,11.2697045,TN,2820,93
Lavis,46.1397306,11.1117347,TN,2821,93
Levico Terme,46.0110264,11.3023282,TN,2822,93
Livo,46.4055691,11.0191694,TN,2823,93
Lona-Lases,46.1468112,11.2188251,TN,2824,93
Luserna,45.9219445,11.3243916,TN,2825,93
Malé,46.3527169,10.9124832,TN,2826,93
Massimeno,46.1423204,10.7730062,TN,2827,93
Mazzin,46.4703841,11.728411,TN,2828,93
Mezzana,46.3158271,10.8027707,TN,2829,93
Mezzano,46.1545431,11.8059539,TN,2830,93
Mezzocorona,46.216507,11.1185005,TN,2831,93
Mezzolombardo,46.213531,11.0905186,TN,2832,93
Moena,46.3766256,11.6602202,TN,2833,93
Molveno,46.142905,10.966254,TN,2834,93
Mori,45.8519617,10.9754949,TN,2835,93
Nago-Torbole,45.8705869,10.8760539,TN,2836,93
Nogaredo,45.9120223,11.0230911,TN,2837,93
Nomi,45.928969,11.0712576,TN,2838,93
Novaledo,46.0225896,11.3657999,TN,2839,93
Ospedaletto,46.0436469,11.5529037,TN,2840,93
Ossana,46.3062946,10.7380438,TN,2841,93
Palù del Fersina,46.1299237,11.3521348,TN,2842,93
Panchià,46.2856971,11.542233,TN,2843,93
Ronzo-Chienis,45.890811,10.9499071,TN,2844,93
Peio,46.3553062,10.6890785,TN,2845,93
Pellizzano,46.3094042,10.7605657,TN,2846,93
Pelugo,46.0881259,10.7233422,TN,2847,93
Pergine Valsugana,46.0603318,11.2404944,TN,2848,93
Pieve Tesino,46.0690258,11.6105744,TN,2849,93
Pinzolo,46.1600268,10.7666064,TN,2850,93
Pomarolo,45.926811,11.0430555,TN,2851,93
Predazzo,46.312582,11.6027825,TN,2852,93
Rabbi,46.3982719,10.8506561,TN,2853,93
Riva del Garda,45.8850557,10.8388886,TN,2854,93
Romeno,46.3944168,11.1201905,TN,2855,93
Roncegno Terme,46.0509999,11.4096893,TN,2856,93
Ronchi Valsugana,46.0671515,11.434298,TN,2857,93
Ronzone,46.4233594,11.1499998,TN,2858,93
Roverè della Luna,46.250005,11.169609,TN,2859,93
Rovereto,45.8864957,11.0451756,TN,2860,93
Ruffrè-Mendola,46.4145248,11.1774696,TN,2861,93
Rumo,46.4410893,11.0173275,TN,2862,93
Sagron Mis,46.1949421,11.9432772,TN,2863,93
Samone,46.0818885,11.5203766,TN,2864,93
San Michele all'Adige,46.1926808,11.1340516,TN,2865,93
Sant'Orsola Terme,46.1082151,11.3025585,TN,2866,93
Sanzeno,46.374437,11.06806,TN,2867,93
Sarnonico,46.4200639,11.1414097,TN,2868,93
Scurelle,46.0644982,11.5075872,TN,2869,93
Segonzano,46.1903769,11.2587665,TN,2870,93
Sfruz,46.3371866,11.1154727,TN,2871,93
Soraga di Fassa,46.396056,11.6688133,TN,2872,93
Sover,46.2211995,11.315328,TN,2873,93
Spiazzo,46.1028648,10.7367996,TN,2874,93
Spormaggiore,46.2185938,11.0482281,TN,2875,93
Sporminore,46.2371347,11.0311912,TN,2876,93
Stenico,46.0530275,10.8536,TN,2877,93
Storo,45.8492846,10.5801864,TN,2878,93
Strembo,46.1200272,10.7516154,TN,2879,93
Telve,46.0714607,11.4788898,TN,2880,93
Telve di Sopra,46.0723273,11.4725564,TN,2881,93
Tenna,46.0145975,11.2662957,TN,2882,93
Tenno,45.918613,10.8326445,TN,2883,93
Terragnolo,45.8787136,11.1530399,TN,2884,93
Terzolas,46.3613894,10.9261198,TN,2885,93
Tesero,46.2893568,11.5111892,TN,2886,93
Tione di Trento,46.0317278,10.7232647,TN,2887,93
Ton,46.2659159,11.0857047,TN,2888,93
Torcegno,46.0732971,11.4500167,TN,2889,93
Trambileno,45.8697101,11.0734094,TN,2890,93
Trento,46.0689495,11.1212315,TN,2891,93
Valfloriana,46.2489829,11.3421408,TN,2892,93
Vallarsa,45.7826025,11.1176321,TN,2893,93
Vermiglio,46.2988443,10.6928514,TN,2894,93
Vignola-Falesina,46.0439325,11.2781676,TN,2895,93
Villa Lagarina,45.9160536,11.0318473,TN,2896,93
Volano,45.9172053,11.0607911,TN,2897,93
Ziano di Fiemme,46.2864865,11.5611239,TN,2898,93
Comano Terme,46.0316748,10.8688527,TN,2899,93
Ledro,45.8887202,10.7331136,TN,2900,93
Predaia,46.3278223,11.1195865,TN,2901,93
San Lorenzo Dorsino,46.1089291,10.9024926,TN,2902,93
Valdaone,46.0165068,10.5448387,TN,2903,93
Dimaro Folgarida,46.2976962,10.8823745,TN,2904,93
Pieve di Bono-Prezzo,45.9402286,10.6560368,TN,2905,93
Altavalle,46.2235484,11.2676346,TN,2906,93
Altopiano della Vigolana,45.9872127,11.2002969,TN,2907,93
Amblar-Don,46.3856432,11.1715541,TN,2908,93
Borgo Chiese,45.8999944,10.5701925,TN,2909,93
Borgo Lares,46.0052134,10.7358174,TN,2910,93
Castel Ivano,46.0648995,11.5351952,TN,2911,93
Cembra Lisignago,46.1829305,11.205636,TN,2912,93
Contà,46.2949085,11.017606,TN,2913,93
Madruzzo,46.0358847,10.9838367,TN,2914,93
Porte di Rendena,46.0745463,10.6607265,TN,2915,93
Primiero San Martino di Castrozza,46.2422263,11.8266877,TN,2916,93
Sella Giudicarie,46.0130409,10.6367163,TN,2917,93
Tre Ville,46.1564636,10.8315197,TN,2918,93
Vallelaghi,46.1006562,11.0092469,TN,2919,93
Ville d'Anaunia,46.2769501,10.9617812,TN,2920,93
San Giovanni di Fassa,46.4237965,11.7040934,TN,2921,93
Terre d'Adige,46.1615656,11.0689747,TN,2922,93
Borgo d'Anaunia,46.4732483,11.1383516,TN,2923,93
Novella,46.4306969,11.0706461,TN,2924,93
Ville di Fiemme,46.317586,11.4490126,TN,2925,93
Affi,45.551585,10.7731547,VR,2926,105
Albaredo d'Adige,45.3173915,11.2675831,VR,2927,105
Angiari,45.2180222,11.2837225,VR,2928,105
Arcole,45.3576839,11.286951,VR,2929,105
Badia Calavena,45.5639016,11.1563573,VR,2930,105
Bardolino,45.5471007,10.7196679,VR,2931,105
Belfiore,45.3803719,11.2084219,VR,2932,105
Bevilacqua,45.2334487,11.3981931,VR,2933,105
Bonavigo,45.2575469,11.2797079,VR,2934,105
Boschi Sant'Anna,45.2194591,11.3579303,VR,2935,105
Bosco Chiesanuova,45.6221409,11.02942,VR,2936,105
Bovolone,45.2579906,11.1170615,VR,2937,105
Brentino Belluno,45.6561769,10.8934651,VR,2938,105
Brenzone sul Garda,45.7089124,10.7674737,VR,2939,105
Bussolengo,45.4745982,10.8464192,VR,2940,105
Buttapietra,45.341989,10.9984971,VR,2941,105
Caldiero,45.4121006,11.1837799,VR,2942,105
Caprino Veronese,45.606576,10.7937796,VR,2943,105
Casaleone,45.1697738,11.2002218,VR,2944,105
Castagnaro,45.1204998,11.4108341,VR,2945,105
Castel d'Azzano,45.3535914,10.9440043,VR,2946,105
Castelnuovo del Garda,45.4403864,10.7637003,VR,2947,105
Cavaion Veronese,45.5382949,10.7716833,VR,2948,105
Cazzano di Tramigna,45.4724447,11.2034857,VR,2949,105
Cerea,45.192022,11.2128731,VR,2950,105
Cerro Veronese,45.5741911,11.0415906,VR,2951,105
Cologna Veneta,45.31069,11.3843943,VR,2952,105
Colognola ai Colli,45.4343994,11.1867113,VR,2953,105
Concamarise,45.2073569,11.1388336,VR,2954,105
Costermano sul Garda,45.5865745,10.7384887,VR,2955,105
Dolcè,45.6000526,10.8527032,VR,2956,105
Erbè,45.2424654,10.96734,VR,2957,105
Erbezzo,45.6417195,11.0005555,VR,2958,105
Ferrara di Monte Baldo,45.6756757,10.8542851,VR,2959,105
Fumane,45.5431728,10.8821133,VR,2960,105
Garda,45.5749759,10.7070211,VR,2961,105
Gazzo Veronese,45.1424989,11.1036212,VR,2962,105
Grezzana,45.5463728,11.0476339,VR,2963,105
Illasi,45.4659381,11.184187,VR,2964,105
Isola della Scala,45.2736659,11.0075362,VR,2965,105
Isola Rizza,45.2914429,11.19871,VR,2966,105
Lavagno,45.4406723,11.1316711,VR,2967,105
Lazise,45.505077,10.7324709,VR,2968,105
Legnago,45.191391,11.3075182,VR,2969,105
Malcesine,45.7628563,10.8078188,VR,2970,105
Marano di Valpolicella,45.5538495,10.9154144,VR,2971,105
Mezzane di Sotto,45.4810773,11.1275579,VR,2972,105
Minerbe,45.2417587,11.3406971,VR,2973,105
Montecchia di Crosara,45.4854028,11.2531852,VR,2974,105
Monteforte d'Alpone,45.4222602,11.2850528,VR,2975,105
Mozzecane,45.3097085,10.8177109,VR,2976,105
Negrar di Valpolicella,45.5306618,10.9378253,VR,2977,105
Nogara,45.1778411,11.0609056,VR,2978,105
Nogarole Rocca,45.2916441,10.8837123,VR,2979,105
Oppeano,45.3079014,11.17835,VR,2980,105
Palù,45.3246951,11.1545685,VR,2981,105
Pastrengo,45.492182,10.8002736,VR,2982,105
Pescantina,45.4825671,10.8672444,VR,2983,105
Peschiera del Garda,45.4391437,10.6919409,VR,2984,105
Povegliano Veronese,45.3472657,10.8809296,VR,2985,105
Pressana,45.2847894,11.4019799,VR,2986,105
Rivoli Veronese,45.5711526,10.8125056,VR,2987,105
Roncà,45.4794599,11.290144,VR,2988,105
Ronco all'Adige,45.335707,11.2464117,VR,2989,105
Roverchiara,45.2724209,11.2478902,VR,2990,105
Roveredo di Guà,45.2727284,11.442676,VR,2991,105
Roverè Veronese,45.5933473,11.0656557,VR,2992,105
Salizzole,45.2427745,11.0838143,VR,2993,105
San Bonifacio,45.3959274,11.2699236,VR,2994,105
San Giovanni Ilarione,45.5209396,11.2357763,VR,2995,105
San Giovanni Lupatoto,45.3800913,11.0501949,VR,2996,105
Sanguinetto,45.1827474,11.1511797,VR,2997,105
San Martino Buon Albergo,45.4221506,11.0931341,VR,2998,105
San Mauro di Saline,45.5652169,11.1124703,VR,2999,105
San Pietro di Morubio,45.2481866,11.2322385,VR,3000,105
San Pietro in Cariano,45.5173162,10.8864615,VR,3001,105
Sant'Ambrogio di Valpolicella,45.5246315,10.8336797,VR,3002,105
Sant'Anna d'Alfaedo,45.6271413,10.951082,VR,3003,105
San Zeno di Montagna,45.6379575,10.7323587,VR,3004,105
Selva di Progno,45.6123273,11.1388202,VR,3005,105
Soave,45.4226206,11.2486226,VR,3006,105
Sommacampagna,45.4071062,10.8404049,VR,3007,105
Sona,45.4340319,10.8326655,VR,3008,105
Sorgà,45.2120299,10.980537,VR,3009,105
Terrazzo,45.1733282,11.3984721,VR,3010,105
Torri del Benaco,45.6080874,10.6852181,VR,3011,105
Tregnago,45.5166442,11.164621,VR,3012,105
Trevenzuolo,45.2713078,10.9330415,VR,3013,105
Valeggio sul Mincio,45.3536434,10.7344474,VR,3014,105
Velo Veronese,45.6052877,11.0958909,VR,3015,105
Verona,45.4383955,10.993527,VR,3016,105
Veronella,45.3230875,11.3204931,VR,3017,105
Vestenanova,45.5734601,11.2276202,VR,3018,105
Vigasio,45.3174562,10.9433446,VR,3019,105
Villa Bartolomea,45.1592835,11.3533289,VR,3020,105
Villafranca di Verona,45.3508082,10.8467369,VR,3021,105
Zevio,45.3755619,11.1353356,VR,3022,105
Zimella,45.3635266,11.3392062,VR,3023,105
Agugliaro,45.3239815,11.5849046,VI,3024,104
Albettone,45.3583312,11.5851888,VI,3025,104
Alonte,45.365854,11.4266195,VI,3026,104
Altavilla Vicentina,45.51281,11.4646057,VI,3027,104
Altissimo,45.6151388,11.251234,VI,3028,104
Arcugnano,45.4961276,11.5507514,VI,3029,104
Arsiero,45.8036216,11.3503463,VI,3030,104
Arzignano,45.5210497,11.3322743,VI,3031,104
Asiago,45.875713,11.5091183,VI,3032,104
Asigliano Veneto,45.3044917,11.4461782,VI,3033,104
Bassano del Grappa,45.7671465,11.7341748,VI,3034,104
Bolzano Vicentino,45.6007356,11.6220685,VI,3035,104
Breganze,45.7082691,11.5653071,VI,3036,104
Brendola,45.4693693,11.455217,VI,3037,104
Bressanvido,45.6463366,11.6333753,VI,3038,104
Brogliano,45.58841,11.3644508,VI,3039,104
Caldogno,45.6119874,11.5004602,VI,3040,104
Caltrano,45.7703248,11.4605607,VI,3041,104
Calvene,45.7659016,11.5122287,VI,3042,104
Camisano Vicentino,45.5220766,11.7133182,VI,3043,104
Campiglia dei Berici,45.3366984,11.5390235,VI,3044,104
Carrè,45.7474169,11.4587682,VI,3045,104
Cartigliano,45.7135142,11.6940821,VI,3046,104
Cassola,45.732598,11.7989321,VI,3047,104
Castegnero,45.4363006,11.5991727,VI,3048,104
Castelgomberto,45.5859421,11.3944663,VI,3049,104
Chiampo,45.5448555,11.2816614,VI,3050,104
Chiuppano,45.7613121,11.4640911,VI,3051,104
Cogollo del Cengio,45.7863451,11.4206769,VI,3052,104
Cornedo Vicentino,45.6141368,11.3431961,VI,3053,104
Costabissara,45.5854565,11.4876628,VI,3054,104
Creazzo,45.5318603,11.4789136,VI,3055,104
Crespadoro,45.61943,11.2260336,VI,3056,104
Dueville,45.6356977,11.5487654,VI,3057,104
Enego,45.9399791,11.7097181,VI,3058,104
Fara Vicentino,45.7404623,11.5462268,VI,3059,104
Foza,45.8962617,11.6307566,VI,3060,104
Gallio,45.8923787,11.5491642,VI,3061,104
Gambellara,45.4602541,11.3414461,VI,3062,104
Grisignano di Zocco,45.4753673,11.6988178,VI,3063,104
